timeindex,wind-profile-UZ,pv-profile-UZ,wind-profile-KA,pv-profile-KA
2019-01-21T10:00:00Z,0.391,0.446,0.735,0.103
2019-01-21T11:00:00Z,0.267,0.677,0.734,0.172
2019-01-21T12:00:00Z,0.202,0.7,0.728,0.185
2019-01-21T13:00:00Z,0.121,0.582,0.705,0.142
2019-01-21T14:00:00Z,0.058,0.412,0.658,0.101
2019-01-21T15:00:00Z,0.02,0.342,0.626,0.06
2019-01-21T16:00:00Z,0.003,0.143,0.665,0.025
2019-01-21T17:00:00Z,0,0.004,0.753,0
2019-01-21T18:00:00Z,0.001,0,0.783,0
2019-01-21T19:00:00Z,0.011,0,0.765,0
2019-01-21T20:00:00Z,0.029,0,0.727,0
2019-01-21T21:00:00Z,0.033,0,0.683,0
2019-01-21T22:00:00Z,0.024,0,0.607,0
2019-01-21T23:00:00Z,0.017,0,0.509,0
2019-01-22T00:00:00Z,0.024,0,0.386,0
2019-01-22T01:00:00Z,0.055,0,0.261,0
2019-01-22T02:00:00Z,0.111,0,0.15,0
2019-01-22T03:00:00Z,0.15,0,0.091,0
2019-01-22T04:00:00Z,0.146,0,0.081,0
2019-01-22T05:00:00Z,0.173,0,0.102,0
2019-01-22T06:00:00Z,0.155,0,0.137,0
2019-01-22T07:00:00Z,0.112,0,0.174,0
2019-01-22T08:00:00Z,0.064,0.215,0.193,0
2019-01-22T09:00:00Z,0.045,0.496,0.174,0.036
2019-01-22T10:00:00Z,0.057,0.686,0.172,0.149
2019-01-22T11:00:00Z,0.138,0.773,0.16,0.363
2019-01-22T12:00:00Z,0.306,0.795,0.186,0.542
2019-01-22T13:00:00Z,0.481,0.745,0.357,0.544
2019-01-22T14:00:00Z,0.587,0.635,0.437,0.409
2019-01-22T15:00:00Z,0.609,0.459,0.406,0.238
2019-01-22T16:00:00Z,0.583,0.204,0.351,0.077
2019-01-22T17:00:00Z,0.541,0.006,0.383,0.001
2019-01-22T18:00:00Z,0.492,0,0.43,0
2019-01-22T19:00:00Z,0.433,0,0.476,0
2019-01-22T20:00:00Z,0.383,0,0.539,0
2019-01-22T21:00:00Z,0.358,0,0.593,0
2019-01-22T22:00:00Z,0.347,0,0.633,0
2019-01-22T23:00:00Z,0.349,0,0.669,0
2019-01-23T00:00:00Z,0.359,0,0.7,0
2019-01-23T01:00:00Z,0.38,0,0.724,0
2019-01-23T02:00:00Z,0.401,0,0.74,0
2019-01-23T03:00:00Z,0.391,0,0.751,0
2019-01-23T04:00:00Z,0.228,0,0.759,0
2019-01-23T05:00:00Z,0.233,0,0.753,0
2019-01-23T06:00:00Z,0.164,0,0.738,0
2019-01-23T07:00:00Z,0.099,0,0.723,0
2019-01-23T08:00:00Z,0.056,0.155,0.697,0
2019-01-23T09:00:00Z,0.029,0.389,0.66,0.032
2019-01-23T10:00:00Z,0.016,0.528,0.544,0.115
2019-01-23T11:00:00Z,0.018,0.573,0.457,0.195
2019-01-23T12:00:00Z,0.045,0.552,0.439,0.24
2019-01-23T13:00:00Z,0.119,0.473,0.443,0.239
2019-01-23T14:00:00Z,0.233,0.339,0.465,0.241
2019-01-23T15:00:00Z,0.374,0.205,0.478,0.158
2019-01-23T16:00:00Z,0.529,0.095,0.517,0.062
2019-01-23T17:00:00Z,0.64,0.003,0.623,0.001
2019-01-23T18:00:00Z,0.676,0,0.716,0
2019-01-23T19:00:00Z,0.627,0,0.76,0
2019-01-23T20:00:00Z,0.53,0,0.763,0
2019-01-23T21:00:00Z,0.399,0,0.765,0
2019-01-23T22:00:00Z,0.281,0,0.776,0
2019-01-23T23:00:00Z,0.204,0,0.791,0
2019-01-24T00:00:00Z,0.162,0,0.789,0
2019-01-24T01:00:00Z,0.147,0,0.789,0
2019-01-24T02:00:00Z,0.142,0,0.807,0
2019-01-24T03:00:00Z,0.168,0,0.83,0
2019-01-24T04:00:00Z,0.118,0,0.827,0
2019-01-24T05:00:00Z,0.061,0,0.812,0
2019-01-24T06:00:00Z,0.077,0,0.809,0
2019-01-24T07:00:00Z,0.081,0,0.833,0
2019-01-24T08:00:00Z,0.08,0.179,0.835,0
2019-01-24T09:00:00Z,0.071,0.468,0.847,0.01
2019-01-24T10:00:00Z,0.052,0.678,0.845,0.054
2019-01-24T11:00:00Z,0.026,0.793,0.858,0.11
2019-01-24T12:00:00Z,0.006,0.832,0.906,0.137
2019-01-24T13:00:00Z,0.007,0.801,0.898,0.136
2019-01-24T14:00:00Z,0.035,0.702,0.894,0.076
2019-01-24T15:00:00Z,0.123,0.524,0.857,0.055
2019-01-24T16:00:00Z,0.296,0.258,0.838,0.04
2019-01-24T17:00:00Z,0.523,0.012,0.88,0
2019-01-24T18:00:00Z,0.71,0,0.898,0
2019-01-24T19:00:00Z,0.803,0,0.897,0
2019-01-24T20:00:00Z,0.827,0,0.889,0
2019-01-24T21:00:00Z,0.82,0,0.847,0
2019-01-24T22:00:00Z,0.818,0,0.792,0
2019-01-24T23:00:00Z,0.827,0,0.677,0
2019-01-25T00:00:00Z,0.839,0,0.537,0
2019-01-25T01:00:00Z,0.85,0,0.452,0
2019-01-25T02:00:00Z,0.858,0,0.411,0
2019-01-25T03:00:00Z,0.818,0,0.407,0
2019-01-25T04:00:00Z,0.673,0,0.412,0
2019-01-25T05:00:00Z,0.584,0,0.421,0
2019-01-25T06:00:00Z,0.822,0,0.418,0
2019-01-25T07:00:00Z,0.822,0,0.396,0
2019-01-25T08:00:00Z,0.755,0.265,0.354,0
2019-01-25T09:00:00Z,0.693,0.532,0.307,0.151
2019-01-25T10:00:00Z,0.647,0.711,0.248,0.424
2019-01-25T11:00:00Z,0.705,0.81,0.161,0.669
2019-01-25T12:00:00Z,0.842,0.846,0.134,0.776
2019-01-25T13:00:00Z,0.912,0.817,0.148,0.682
2019-01-25T14:00:00Z,0.94,0.722,0.171,0.452
2019-01-25T15:00:00Z,0.944,0.547,0.207,0.248
2019-01-25T16:00:00Z,0.932,0.283,0.24,0.076
2019-01-25T17:00:00Z,0.907,0.017,0.349,0.001
2019-01-25T18:00:00Z,0.873,0,0.561,0
2019-01-25T19:00:00Z,0.839,0,0.73,0
2019-01-25T20:00:00Z,0.814,0,0.819,0
2019-01-25T21:00:00Z,0.801,0,0.889,0
2019-01-25T22:00:00Z,0.791,0,0.923,0
2019-01-25T23:00:00Z,0.775,0,0.931,0
2019-01-26T00:00:00Z,0.764,0,0.934,0
2019-01-26T01:00:00Z,0.759,0,0.941,0
2019-01-26T02:00:00Z,0.76,0,0.952,0
2019-01-26T03:00:00Z,0.731,0,0.963,0
2019-01-26T04:00:00Z,0.5,0,0.971,0
2019-01-26T05:00:00Z,0.289,0,0.973,0
2019-01-26T06:00:00Z,0.303,0,0.974,0
2019-01-26T07:00:00Z,0.454,0,0.974,0
2019-01-26T08:00:00Z,0.367,0.288,0.973,0
2019-01-26T09:00:00Z,0.291,0.55,0.972,0.018
2019-01-26T10:00:00Z,0.314,0.729,0.97,0.064
2019-01-26T11:00:00Z,0.506,0.822,0.962,0.107
2019-01-26T12:00:00Z,0.749,0.853,0.946,0.143
2019-01-26T13:00:00Z,0.884,0.82,0.903,0.178
2019-01-26T14:00:00Z,0.934,0.709,0.867,0.185
2019-01-26T15:00:00Z,0.95,0.528,0.85,0.164
2019-01-26T16:00:00Z,0.953,0.257,0.825,0.084
2019-01-26T17:00:00Z,0.95,0.014,0.835,0.004
2019-01-26T18:00:00Z,0.945,0,0.859,0
2019-01-26T19:00:00Z,0.934,0,0.865,0
2019-01-26T20:00:00Z,0.918,0,0.845,0
2019-01-26T21:00:00Z,0.899,0,0.785,0
2019-01-26T22:00:00Z,0.885,0,0.738,0
2019-01-26T23:00:00Z,0.879,0,0.679,0
2019-01-27T00:00:00Z,0.874,0,0.581,0
2019-01-27T01:00:00Z,0.856,0,0.498,0
2019-01-27T02:00:00Z,0.828,0,0.451,0
2019-01-27T03:00:00Z,0.763,0,0.46,0
2019-01-27T04:00:00Z,0.494,0,0.492,0
2019-01-27T05:00:00Z,0.326,0,0.504,0
2019-01-27T06:00:00Z,0.346,0,0.524,0
2019-01-27T07:00:00Z,0.364,0,0.55,0
2019-01-27T08:00:00Z,0.354,0.193,0.547,0
2019-01-27T09:00:00Z,0.321,0.457,0.465,0.077
2019-01-27T10:00:00Z,0.361,0.649,0.303,0.219
2019-01-27T11:00:00Z,0.452,0.765,0.2,0.411
2019-01-27T12:00:00Z,0.536,0.79,0.186,0.581
2019-01-27T13:00:00Z,0.61,0.726,0.278,0.606
2019-01-27T14:00:00Z,0.697,0.562,0.228,0.48
2019-01-27T15:00:00Z,0.777,0.343,0.183,0.335
2019-01-27T16:00:00Z,0.843,0.134,0.154,0.166
2019-01-27T17:00:00Z,0.886,0.007,0.159,0.013
2019-01-27T18:00:00Z,0.914,0,0.165,0
2019-01-27T19:00:00Z,0.93,0,0.157,0
2019-01-27T20:00:00Z,0.933,0,0.144,0
2019-01-27T21:00:00Z,0.939,0,0.125,0
2019-01-27T22:00:00Z,0.945,0,0.099,0
2019-01-27T23:00:00Z,0.948,0,0.077,0
2019-01-28T00:00:00Z,0.951,0,0.06,0
2019-01-28T01:00:00Z,0.952,0,0.045,0
2019-01-28T02:00:00Z,0.955,0,0.035,0
2019-01-28T03:00:00Z,0.944,0,0.038,0
2019-01-28T04:00:00Z,0.854,0,0.06,0
2019-01-28T05:00:00Z,0.701,0,0.111,0
2019-01-28T06:00:00Z,0.841,0,0.183,0
2019-01-28T07:00:00Z,0.904,0,0.274,0
2019-01-28T08:00:00Z,0.91,0.164,0.376,0
2019-01-28T09:00:00Z,0.889,0.415,0.467,0.171
2019-01-28T10:00:00Z,0.82,0.609,0.432,0.46
2019-01-28T11:00:00Z,0.811,0.717,0.207,0.682
2019-01-28T12:00:00Z,0.879,0.718,0.134,0.794
2019-01-28T13:00:00Z,0.918,0.648,0.167,0.79
2019-01-28T14:00:00Z,0.935,0.463,0.23,0.675
2019-01-28T15:00:00Z,0.95,0.242,0.316,0.514
2019-01-28T16:00:00Z,0.948,0.094,0.412,0.271
2019-01-28T17:00:00Z,0.942,0.006,0.64,0.027
2019-01-28T18:00:00Z,0.934,0,0.824,0
2019-01-28T19:00:00Z,0.929,0,0.91,0
2019-01-28T20:00:00Z,0.914,0,0.936,0
2019-01-28T21:00:00Z,0.91,0,0.938,0
2019-01-28T22:00:00Z,0.933,0,0.934,0
2019-01-28T23:00:00Z,0.94,0,0.927,0
2019-01-29T00:00:00Z,0.945,0,0.916,0
2019-01-29T01:00:00Z,0.951,0,0.908,0
2019-01-29T02:00:00Z,0.957,0,0.908,0
2019-01-29T03:00:00Z,0.929,0,0.911,0
2019-01-29T04:00:00Z,0.865,0,0.912,0
2019-01-29T05:00:00Z,0.801,0,0.912,0
2019-01-29T06:00:00Z,0.765,0,0.916,0
2019-01-29T07:00:00Z,0.766,0,0.921,0
2019-01-29T08:00:00Z,0.755,0.022,0.925,0
2019-01-29T09:00:00Z,0.729,0.078,0.922,0.315
2019-01-29T10:00:00Z,0.727,0.148,0.852,0.615
2019-01-29T11:00:00Z,0.841,0.168,0.643,0.806
2019-01-29T12:00:00Z,0.876,0.185,0.473,0.894
2019-01-29T13:00:00Z,0.869,0.148,0.389,0.892
2019-01-29T14:00:00Z,0.858,0.057,0.36,0.805
2019-01-29T15:00:00Z,0.824,0.026,0.399,0.619
2019-01-29T16:00:00Z,0.781,0.014,0.6,0.321
2019-01-29T17:00:00Z,0.776,0,0.816,0.035
2019-01-29T18:00:00Z,0.729,0,0.914,0
2019-01-29T19:00:00Z,0.633,0,0.947,0
2019-01-29T20:00:00Z,0.55,0,0.956,0
2019-01-29T21:00:00Z,0.488,0,0.954,0
2019-01-29T22:00:00Z,0.453,0,0.945,0
2019-01-29T23:00:00Z,0.46,0,0.933,0
2019-01-30T00:00:00Z,0.448,0,0.918,0
2019-01-30T01:00:00Z,0.432,0,0.896,0
2019-01-30T02:00:00Z,0.44,0,0.867,0
2019-01-30T03:00:00Z,0.43,0,0.851,0
2019-01-30T04:00:00Z,0.356,0,0.853,0
2019-01-30T05:00:00Z,0.376,0,0.858,0
2019-01-30T06:00:00Z,0.495,0,0.877,0
2019-01-30T07:00:00Z,0.606,0,0.9,0
2019-01-30T08:00:00Z,0.609,0.009,0.916,0
2019-01-30T09:00:00Z,0.558,0.028,0.917,0.136
2019-01-30T10:00:00Z,0.533,0.037,0.858,0.393
2019-01-30T11:00:00Z,0.535,0.048,0.645,0.542
2019-01-30T12:00:00Z,0.542,0.076,0.449,0.554
2019-01-30T13:00:00Z,0.632,0.105,0.354,0.48
2019-01-30T14:00:00Z,0.685,0.136,0.321,0.39
2019-01-30T15:00:00Z,0.684,0.137,0.324,0.263
2019-01-30T16:00:00Z,0.61,0.052,0.418,0.12
2019-01-30T17:00:00Z,0.526,0.001,0.587,0.014
2019-01-30T18:00:00Z,0.349,0,0.69,0
2019-01-30T19:00:00Z,0.157,0,0.741,0
2019-01-30T20:00:00Z,0.048,0,0.751,0
2019-01-30T21:00:00Z,0.021,0,0.738,0
2019-01-30T22:00:00Z,0.026,0,0.69,0
2019-01-30T23:00:00Z,0.046,0,0.603,0
2019-01-31T00:00:00Z,0.07,0,0.526,0
2019-01-31T01:00:00Z,0.103,0,0.467,0
2019-01-31T02:00:00Z,0.125,0,0.434,0
2019-01-31T03:00:00Z,0.083,0,0.375,0
2019-01-31T04:00:00Z,0.056,0,0.258,0
2019-01-31T05:00:00Z,0.046,0,0.165,0
2019-01-31T06:00:00Z,0.033,0,0.11,0
2019-01-31T07:00:00Z,0.03,0,0.041,0
2019-01-31T08:00:00Z,0.023,0.014,0.125,0
2019-01-31T09:00:00Z,0.013,0.065,0.46,0.044
2019-01-31T10:00:00Z,0.006,0.139,0.724,0.134
2019-01-31T11:00:00Z,0.008,0.244,0.814,0.193
2019-01-31T12:00:00Z,0.041,0.298,0.879,0.227
2019-01-31T13:00:00Z,0.16,0.296,0.931,0.203
2019-01-31T14:00:00Z,0.428,0.261,0.96,0.145
2019-01-31T15:00:00Z,0.697,0.197,0.969,0.096
2019-01-31T16:00:00Z,0.813,0.1,0.969,0.047
2019-01-31T17:00:00Z,0.817,0.007,0.945,0.005
2019-01-31T18:00:00Z,0.773,0,0.925,0
2019-01-31T19:00:00Z,0.727,0,0.923,0
2019-01-31T20:00:00Z,0.69,0,0.912,0
2019-01-31T21:00:00Z,0.673,0,0.884,0
2019-01-31T22:00:00Z,0.676,0,0.833,0
2019-01-31T23:00:00Z,0.688,0,0.736,0
2019-02-01T00:00:00Z,0.687,0,0.649,0
2019-02-01T01:00:00Z,0.665,0,0.61,0
2019-02-01T02:00:00Z,0.632,0,0.581,0
2019-02-01T03:00:00Z,0.627,0,0.509,0
2019-02-01T04:00:00Z,0.623,0,0.37,0
2019-02-01T05:00:00Z,0.589,0,0.239,0
2019-02-01T06:00:00Z,0.553,0,0.178,0
2019-02-01T07:00:00Z,0.529,0,0.205,0
2019-02-01T08:00:00Z,0.527,0.056,0.295,0
2019-02-01T09:00:00Z,0.538,0.16,0.334,0.192
2019-02-01T10:00:00Z,0.577,0.249,0.238,0.343
2019-02-01T11:00:00Z,0.604,0.304,0.105,0.439
2019-02-01T12:00:00Z,0.711,0.328,0.065,0.442
2019-02-01T13:00:00Z,0.814,0.329,0.084,0.35
2019-02-01T14:00:00Z,0.84,0.29,0.092,0.252
2019-02-01T15:00:00Z,0.835,0.212,0.106,0.135
2019-02-01T16:00:00Z,0.81,0.089,0.095,0.055
2019-02-01T17:00:00Z,0.777,0.005,0.081,0.004
2019-02-01T18:00:00Z,0.741,0,0.098,0
2019-02-01T19:00:00Z,0.709,0,0.142,0
2019-02-01T20:00:00Z,0.681,0,0.211,0
2019-02-01T21:00:00Z,0.652,0,0.309,0
2019-02-01T22:00:00Z,0.617,0,0.432,0
2019-02-01T23:00:00Z,0.581,0,0.529,0
2019-02-02T00:00:00Z,0.547,0,0.586,0
2019-02-02T01:00:00Z,0.53,0,0.6,0
2019-02-02T02:00:00Z,0.512,0,0.607,0
2019-02-02T03:00:00Z,0.383,0,0.596,0
2019-02-02T04:00:00Z,0.233,0,0.589,0
2019-02-02T05:00:00Z,0.167,0,0.607,0
2019-02-02T06:00:00Z,0.146,0,0.607,0
2019-02-02T07:00:00Z,0.128,0,0.626,0
2019-02-02T08:00:00Z,0.117,0.068,0.655,0
2019-02-02T09:00:00Z,0.083,0.191,0.69,0.064
2019-02-02T10:00:00Z,0.043,0.333,0.681,0.207
2019-02-02T11:00:00Z,0.032,0.447,0.688,0.383
2019-02-02T12:00:00Z,0.049,0.524,0.805,0.567
2019-02-02T13:00:00Z,0.121,0.632,0.823,0.719
2019-02-02T14:00:00Z,0.23,0.637,0.83,0.66
2019-02-02T15:00:00Z,0.317,0.476,0.833,0.502
2019-02-02T16:00:00Z,0.357,0.227,0.782,0.257
2019-02-02T17:00:00Z,0.34,0.019,0.796,0.032
2019-02-02T18:00:00Z,0.302,0,0.87,0
2019-02-02T19:00:00Z,0.251,0,0.878,0
2019-02-02T20:00:00Z,0.201,0,0.845,0
2019-02-02T21:00:00Z,0.143,0,0.775,0
2019-02-02T22:00:00Z,0.093,0,0.666,0
2019-02-02T23:00:00Z,0.064,0,0.533,0
2019-02-03T00:00:00Z,0.046,0,0.438,0
2019-02-03T01:00:00Z,0.031,0,0.38,0
2019-02-03T02:00:00Z,0.023,0,0.334,0
2019-02-03T03:00:00Z,0.022,0,0.294,0
2019-02-03T04:00:00Z,0.013,0,0.238,0
2019-02-03T05:00:00Z,0.006,0,0.169,0
2019-02-03T06:00:00Z,0.013,0,0.11,0
2019-02-03T07:00:00Z,0.028,0.001,0.075,0
2019-02-03T08:00:00Z,0.041,0.176,0.062,0
2019-02-03T09:00:00Z,0.044,0.472,0.06,0.077
2019-02-03T10:00:00Z,0.037,0.669,0.054,0.231
2019-02-03T11:00:00Z,0.047,0.775,0.049,0.384
2019-02-03T12:00:00Z,0.099,0.808,0.035,0.492
2019-02-03T13:00:00Z,0.149,0.78,0.022,0.553
2019-02-03T14:00:00Z,0.19,0.683,0.013,0.54
2019-02-03T15:00:00Z,0.197,0.516,0.005,0.442
2019-02-03T16:00:00Z,0.165,0.27,0.002,0.213
2019-02-03T17:00:00Z,0.128,0.03,0.005,0.027
2019-02-03T18:00:00Z,0.124,0,0.034,0
2019-02-03T19:00:00Z,0.144,0,0.102,0
2019-02-03T20:00:00Z,0.135,0,0.179,0
2019-02-03T21:00:00Z,0.132,0,0.245,0
2019-02-03T22:00:00Z,0.149,0,0.296,0
2019-02-03T23:00:00Z,0.171,0,0.335,0
2019-02-04T00:00:00Z,0.318,0,0.37,0
2019-02-04T01:00:00Z,0.527,0,0.407,0
2019-02-04T02:00:00Z,0.64,0,0.439,0
2019-02-04T03:00:00Z,0.574,0,0.468,0
2019-02-04T04:00:00Z,0.404,0,0.513,0
2019-02-04T05:00:00Z,0.259,0,0.549,0
2019-02-04T06:00:00Z,0.424,0,0.57,0
2019-02-04T07:00:00Z,0.418,0,0.582,0
2019-02-04T08:00:00Z,0.506,0.061,0.591,0
2019-02-04T09:00:00Z,0.626,0.13,0.561,0.081
2019-02-04T10:00:00Z,0.705,0.154,0.463,0.23
2019-02-04T11:00:00Z,0.724,0.172,0.424,0.374
2019-02-04T12:00:00Z,0.71,0.213,0.456,0.408
2019-02-04T13:00:00Z,0.688,0.22,0.459,0.344
2019-02-04T14:00:00Z,0.569,0.192,0.532,0.262
2019-02-04T15:00:00Z,0.492,0.192,0.635,0.177
2019-02-04T16:00:00Z,0.538,0.144,0.716,0.097
2019-02-04T17:00:00Z,0.64,0.007,0.733,0.018
2019-02-04T18:00:00Z,0.667,0,0.785,0
2019-02-04T19:00:00Z,0.591,0,0.826,0
2019-02-04T20:00:00Z,0.514,0,0.812,0
2019-02-04T21:00:00Z,0.489,0,0.767,0
2019-02-04T22:00:00Z,0.498,0,0.737,0
2019-02-04T23:00:00Z,0.487,0,0.713,0
2019-02-05T00:00:00Z,0.464,0,0.715,0
2019-02-05T01:00:00Z,0.419,0,0.721,0
2019-02-05T02:00:00Z,0.34,0,0.71,0
2019-02-05T03:00:00Z,0.3,0,0.689,0
2019-02-05T04:00:00Z,0.357,0,0.673,0
2019-02-05T05:00:00Z,0.367,0,0.657,0
2019-02-05T06:00:00Z,0.397,0,0.599,0
2019-02-05T07:00:00Z,0.421,0,0.536,0
2019-02-05T08:00:00Z,0.464,0.023,0.472,0
2019-02-05T09:00:00Z,0.512,0.082,0.443,0.02
2019-02-05T10:00:00Z,0.544,0.135,0.416,0.078
2019-02-05T11:00:00Z,0.563,0.167,0.484,0.128
2019-02-05T12:00:00Z,0.655,0.182,0.682,0.16
2019-02-05T13:00:00Z,0.729,0.188,0.842,0.173
2019-02-05T14:00:00Z,0.686,0.188,0.937,0.149
2019-02-05T15:00:00Z,0.593,0.171,0.971,0.095
2019-02-05T16:00:00Z,0.374,0.119,0.968,0.043
2019-02-05T17:00:00Z,0.259,0.02,0.944,0.004
2019-02-05T18:00:00Z,0.215,0,0.94,0
2019-02-05T19:00:00Z,0.157,0,0.944,0
2019-02-05T20:00:00Z,0.134,0,0.95,0
2019-02-05T21:00:00Z,0.179,0,0.956,0
2019-02-05T22:00:00Z,0.219,0,0.963,0
2019-02-05T23:00:00Z,0.219,0,0.971,0
2019-02-06T00:00:00Z,0.234,0,0.974,0
2019-02-06T01:00:00Z,0.23,0,0.964,0
2019-02-06T02:00:00Z,0.23,0,0.938,0
2019-02-06T03:00:00Z,0.228,0,0.896,0
2019-02-06T04:00:00Z,0.203,0,0.84,0
2019-02-06T05:00:00Z,0.16,0,0.782,0
2019-02-06T06:00:00Z,0.119,0,0.756,0
2019-02-06T07:00:00Z,0.072,0.001,0.724,0
2019-02-06T08:00:00Z,0.03,0.118,0.668,0.003
2019-02-06T09:00:00Z,0.026,0.305,0.575,0.297
2019-02-06T10:00:00Z,0.071,0.46,0.327,0.647
2019-02-06T11:00:00Z,0.128,0.512,0.211,0.851
2019-02-06T12:00:00Z,0.278,0.541,0.148,0.952
2019-02-06T13:00:00Z,0.418,0.595,0.113,0.959
2019-02-06T14:00:00Z,0.485,0.616,0.071,0.875
2019-02-06T15:00:00Z,0.512,0.518,0.058,0.69
2019-02-06T16:00:00Z,0.476,0.279,0.073,0.393
2019-02-06T17:00:00Z,0.414,0.039,0.123,0.073
2019-02-06T18:00:00Z,0.333,0,0.176,0
2019-02-06T19:00:00Z,0.279,0,0.194,0
2019-02-06T20:00:00Z,0.251,0,0.193,0
2019-02-06T21:00:00Z,0.209,0,0.171,0
2019-02-06T22:00:00Z,0.159,0,0.117,0
2019-02-06T23:00:00Z,0.138,0,0.057,0
2019-02-07T00:00:00Z,0.142,0,0.016,0
2019-02-07T01:00:00Z,0.158,0,0.003,0
2019-02-07T02:00:00Z,0.177,0,0.008,0
2019-02-07T03:00:00Z,0.161,0,0.04,0
2019-02-07T04:00:00Z,0.114,0,0.106,0
2019-02-07T05:00:00Z,0.079,0,0.164,0
2019-02-07T06:00:00Z,0.05,0,0.167,0
2019-02-07T07:00:00Z,0.025,0.008,0.132,0
2019-02-07T08:00:00Z,0.001,0.31,0.095,0.005
2019-02-07T09:00:00Z,0,0.574,0.077,0.286
2019-02-07T10:00:00Z,0,0.757,0.057,0.614
2019-02-07T11:00:00Z,0.033,0.859,0.021,0.837
2019-02-07T12:00:00Z,0.215,0.897,0.009,0.944
2019-02-07T13:00:00Z,0.472,0.868,0.009,0.945
2019-02-07T14:00:00Z,0.567,0.77,0.008,0.85
2019-02-07T15:00:00Z,0.605,0.597,0.005,0.661
2019-02-07T16:00:00Z,0.594,0.34,0.002,0.372
2019-02-07T17:00:00Z,0.558,0.056,0.002,0.071
2019-02-07T18:00:00Z,0.481,0,0.007,0
2019-02-07T19:00:00Z,0.452,0,0.033,0
2019-02-07T20:00:00Z,0.453,0,0.115,0
2019-02-07T21:00:00Z,0.428,0,0.262,0
2019-02-07T22:00:00Z,0.435,0,0.373,0
2019-02-07T23:00:00Z,0.491,0,0.41,0
2019-02-08T00:00:00Z,0.594,0,0.437,0
2019-02-08T01:00:00Z,0.63,0,0.443,0
2019-02-08T02:00:00Z,0.732,0,0.393,0
2019-02-08T03:00:00Z,0.641,0,0.323,0
2019-02-08T04:00:00Z,0.61,0,0.271,0
2019-02-08T05:00:00Z,0.702,0,0.247,0
2019-02-08T06:00:00Z,0.649,0,0.266,0
2019-02-08T07:00:00Z,0.581,0.012,0.321,0
2019-02-08T08:00:00Z,0.476,0.327,0.379,0.011
2019-02-08T09:00:00Z,0.438,0.587,0.47,0.382
2019-02-08T10:00:00Z,0.43,0.762,0.477,0.664
2019-02-08T11:00:00Z,0.573,0.86,0.23,0.837
2019-02-08T12:00:00Z,0.778,0.894,0.133,0.912
2019-02-08T13:00:00Z,0.835,0.862,0.161,0.879
2019-02-08T14:00:00Z,0.817,0.759,0.236,0.751
2019-02-08T15:00:00Z,0.799,0.563,0.289,0.53
2019-02-08T16:00:00Z,0.793,0.229,0.307,0.244
2019-02-08T17:00:00Z,0.808,0.027,0.326,0.041
2019-02-08T18:00:00Z,0.783,0,0.415,0
2019-02-08T19:00:00Z,0.685,0,0.548,0
2019-02-08T20:00:00Z,0.636,0,0.679,0
2019-02-08T21:00:00Z,0.64,0,0.769,0
2019-02-08T22:00:00Z,0.622,0,0.816,0
2019-02-08T23:00:00Z,0.581,0,0.809,0
2019-02-09T00:00:00Z,0.55,0,0.773,0
2019-02-09T01:00:00Z,0.579,0,0.749,0
2019-02-09T02:00:00Z,0.667,0,0.735,0
2019-02-09T03:00:00Z,0.651,0,0.717,0
2019-02-09T04:00:00Z,0.52,0,0.693,0
2019-02-09T05:00:00Z,0.43,0,0.679,0
2019-02-09T06:00:00Z,0.703,0,0.697,0
2019-02-09T07:00:00Z,0.831,0,0.738,0
2019-02-09T08:00:00Z,0.784,0.025,0.766,0
2019-02-09T09:00:00Z,0.697,0.101,0.77,0.036
2019-02-09T10:00:00Z,0.64,0.219,0.76,0.089
2019-02-09T11:00:00Z,0.652,0.357,0.751,0.133
2019-02-09T12:00:00Z,0.73,0.511,0.779,0.156
2019-02-09T13:00:00Z,0.782,0.576,0.867,0.154
2019-02-09T14:00:00Z,0.821,0.527,0.857,0.122
2019-02-09T15:00:00Z,0.791,0.395,0.774,0.074
2019-02-09T16:00:00Z,0.68,0.191,0.603,0.032
2019-02-09T17:00:00Z,0.456,0.022,0.557,0.003
2019-02-09T18:00:00Z,0.192,0,0.576,0
2019-02-09T19:00:00Z,0.06,0,0.557,0
2019-02-09T20:00:00Z,0.023,0,0.495,0
2019-02-09T21:00:00Z,0.015,0,0.456,0
2019-02-09T22:00:00Z,0.029,0,0.405,0
2019-02-09T23:00:00Z,0.094,0,0.321,0
2019-02-10T00:00:00Z,0.252,0,0.219,0
2019-02-10T01:00:00Z,0.426,0,0.158,0
2019-02-10T02:00:00Z,0.517,0,0.162,0
2019-02-10T03:00:00Z,0.464,0,0.234,0
2019-02-10T04:00:00Z,0.467,0,0.352,0
2019-02-10T05:00:00Z,0.437,0,0.454,0
2019-02-10T06:00:00Z,0.333,0,0.487,0
2019-02-10T07:00:00Z,0.221,0.004,0.477,0
2019-02-10T08:00:00Z,0.118,0.087,0.454,0.003
2019-02-10T09:00:00Z,0.071,0.17,0.374,0.155
2019-02-10T10:00:00Z,0.07,0.232,0.23,0.379
2019-02-10T11:00:00Z,0.122,0.297,0.166,0.52
2019-02-10T12:00:00Z,0.27,0.323,0.122,0.571
2019-02-10T13:00:00Z,0.432,0.261,0.065,0.591
2019-02-10T14:00:00Z,0.526,0.18,0.051,0.532
2019-02-10T15:00:00Z,0.531,0.14,0.063,0.381
2019-02-10T16:00:00Z,0.46,0.099,0.076,0.152
