source,ac-elec-bus,ac-elec-bus,ac-elec-bus,ac-elec-bus,ac-elec-bus,battery-storage,battery-storage,bottled-water,brine-bus,condensed-water,dc-elec-bus,dc-elec-bus,diesel,diesel-bus,diesel-generator,drinking-water-bus,drinking-water-bus,drinking-water-bus,drinking-water-storage,drinking-water-storage,electricity-grid,groundwater,groundwater-bus,inverter,photovoltaics,precipitation,rainwater-harvesting,seawater-bus,seawater-reverse-osmosis,seawater-reverse-osmosis,seawater-source,service-water-bus,service-water-bus,service-water-bus,service-water-bus,service-water-storage,service-water-storage,solar-resource,water pump,water-filtration-system,water-truck,wind-resource,wind-turbine
target,elec-demand,electricity-excess,seawater-reverse-osmosis,water pump,water-filtration-system,nan,dc-elec-bus,drinking-water-bus,brine-excess,service-water-bus,battery-storage,inverter,diesel-bus,diesel-generator,ac-elec-bus,drinking-water-demand,drinking-water-storage,excess-drinking-water,nan,drinking-water-bus,ac-elec-bus,groundwater-bus,water pump,ac-elec-bus,dc-elec-bus,precipitation-bus,service-water-bus,seawater-reverse-osmosis,brine-bus,drinking-water-bus,seawater-bus,excess-service-water,service-water-demand,service-water-storage,water-filtration-system,nan,service-water-bus,solar-bus,service-water-bus,drinking-water-bus,service-water-bus,wind-bus,dc-elec-bus
var_name,flow,flow,flow,flow,flow,storage_content,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,storage_content,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,flow,storage_content,flow,flow,flow,flow,flow,flow,flow
2022-06-17 04:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,2.7349346,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-17 05:00:00,0.0,0.0,0.0,1.2436474,3.4458623,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,3.445862333,0.0,0.0,0.0,0.0,4.6895097,3.0425623,3.0425623,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.4458623,2.3267713,0.4,0.0,3.0425623,3.4458623,0.0,0.0,0.0
2022-06-17 06:00:00,0.0,0.0,0.0,1.6864468,4.5291637,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.529163667,0.0,0.0,0.0,0.0,6.2156104,4.1258637,4.1258637,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.5291637,1.9186081,0.4,0.0,4.1258637,4.5291637,0.0,0.0,0.0
2022-06-17 07:00:00,0.0,0.0,0.0,3.6991964,3.4958603,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,3.495860333,0.0,0.0,0.0,0.0,7.1950567,9.0500217,9.0500217,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,5.957461333,0.0,3.4958603,1.5104448,0.4,0.0,9.0500217,3.4958603,0.0,0.0,0.0
2022-06-17 08:00:00,0.0,0.0,0.0,6.262975,4.8791627,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.879162667,0.0,0.0,0.0,0.0,11.142138,15.322263,15.322263,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,10.84640033,0.0,4.8791627,1.1022816,0.4,0.0,15.322263,4.8791627,0.0,0.0,0.0
2022-06-17 09:00:00,0.0,0.0,0.0,3.2338086,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,3.2338086,7.9114583,7.9114583,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,8.314758333,0.0,0.0,0.69411829,0.4,0.0,7.9114583,0.0,0.0,0.0,0.0
2022-06-17 10:00:00,0.0,0.0,0.0,1.4105912,3.8542877,0.0,0.0,0.0,-0.0,0.0033,0.0,0.14213928,0.0,0.0,-0.0,3.854287667,0.0,0.0,0.0,0.0,5.131268,3.4509877,3.4509877,0.13361092,0.14213928,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.8542877,0.28595502,0.4,0.0,3.4509877,3.8542877,0.0,0.0,0.0
2022-06-17 11:00:00,0.0,5.6521162,0.0,1.8091261,4.0292967,0.0,0.0,0.0,-0.0,0.0033,0.0,12.223978,0.0,0.0,-0.0,4.029296667,0.0,0.0,0.0,0.0,0.0,4.4259967,4.4259967,11.490539,12.223978,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,4.0292967,0.67795502,0.0,0.0,4.4259967,4.0292967,0.0,0.0,0.0
2022-06-17 12:00:00,0.0,24.462373,0.0,1.9725759,4.4291737,0.0,0.0,0.0,-0.0,0.0033,0.0,32.834173,0.0,0.0,-0.0,4.429173667,0.0,0.0,0.0,0.0,0.0,4.8258737,4.8258737,30.864122,32.834173,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,4.4291737,1.069955,0.0,0.0,4.8258737,4.4291737,0.0,0.0,0.0
2022-06-17 13:00:00,0.0,48.605834,0.0,0.16215113,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,51.880836,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3967,0.3967,48.767985,51.880836,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0,1.461955,0.0,0.0,0.3967,0.0,0.0,0.0,0.0
2022-06-17 14:00:00,0.0,61.263915,0.0,3.4037694,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,68.795409,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3272647,8.3272647,64.667685,68.795409,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,7.930564667,0.4,0.0,1.853955,0.0,0.0,8.3272647,0.0,0.0,0.0,0.0
2022-06-17 15:00:00,0.0,70.676559,0.0,4.8136103,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,80.308691,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.776417,11.776417,75.490169,80.308691,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,11.37971667,0.4,0.0,2.245955,0.0,0.0,11.776417,0.0,0.0,0.0,0.0
2022-06-17 16:00:00,0.0,72.663443,0.0,5.3402145,0.025119,0.0,0.0,0.0,-0.0,0.0033,0.0,83.009337,0.0,0.0,-0.0,0.025119,0.0,0.0,0.0,0.0,0.0,13.064745,13.064745,78.028777,83.009337,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,12.642926,0.4,0.025119,2.637955,0.0,0.0,13.064745,0.025119,0.0,0.0,0.0
2022-06-17 17:00:00,0.0,72.923026,0.0,3.769521,0.00012,0.0,0.0,0.0,-0.0,0.0033,0.0,81.587944,0.0,0.0,-0.0,0.00012,0.0,0.0,0.0,0.0,0.0,9.2220697,9.2220697,76.692667,81.587944,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,8.825249667,0.4,0.00012,3.029955,0.0,0.0,9.2220697,0.00012,0.0,0.0,0.0
2022-06-17 18:00:00,0.0,69.564998,0.0,0.16730138,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,74.196702,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,69.7449,74.196702,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,3.421955,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-06-17 19:00:00,0.0,57.807237,0.0,0.16730138,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,61.688446,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,57.987139,61.688446,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,3.813955,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-06-17 20:00:00,0.0,40.972262,0.0,0.16730138,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,43.778897,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,41.152163,43.778897,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,4.205955,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-06-17 21:00:00,0.0,23.661283,0.0,0.16730138,0.0126,0.073571054,0.0,0.0,-0.0,0.0033,0.079968536,25.362962,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,23.841184,25.44293,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,4.597955,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-06-17 22:00:00,0.0,5.7697956,0.0,0.16730138,0.0126,0.91963817,0.0,0.0,-0.0,0.0033,0.91963817,6.3294649,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,5.949697,7.249103,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,4.989955,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-06-17 23:00:00,0.0,0.0,0.0,0.0,0.0,0.91963817,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,4.993189,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-18 00:00:00,8.976099183,0.0,0.0,0.0,0.0,0.0,0.84606712,0.0,-0.0,0.0033,0.0,0.84606712,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,8.1807961,0.0,-0.0,0.79530309,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,4.996423,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-18 01:00:00,20.24694668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,20.246947,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,4.999657,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-18 02:00:00,35.65944075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,35.659441,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,5.002891,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-18 03:00:00,41.37943145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,41.379431,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,5.006125,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-18 04:00:00,47.64678072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,47.646781,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,5.009359,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-18 05:00:00,53.5336275,0.0,0.0,1.3526441,3.712521,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,3.712521,0.0,0.0,0.0,0.0,58.598793,3.309221,3.309221,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.712521,4.6011958,0.4,0.0,3.309221,3.712521,0.0,0.0,0.0
2022-06-18 06:00:00,56.73152472,0.0,0.0,1.5025166,4.0791817,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.079181667,0.0,0.0,0.0,0.0,62.313223,3.6758817,3.6758817,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.0791817,4.1930325,0.4,0.0,3.6758817,4.0791817,0.0,0.0,0.0
2022-06-18 07:00:00,57.51460272,0.0,0.0,4.7034972,3.812511,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,3.812511,0.0,0.0,0.0,0.0,66.030611,11.507027,11.507027,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,8.097815667,0.0,3.812511,3.7848692,0.4,0.0,11.507027,3.812511,0.0,0.0,0.0
2022-06-18 08:00:00,54.76691018,0.0,0.0,5.3360169,4.5625,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.5625,0.0,0.0,0.0,0.0,64.665427,13.054476,13.054476,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,8.895275667,0.0,4.5625,3.376706,0.4,0.0,13.054476,4.5625,0.0,0.0,0.0
2022-06-18 09:00:00,52.69357445,0.0,0.0,3.3181659,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,56.01174,8.117837,8.117837,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,8.521137,0.0,0.0,2.9685427,0.4,0.0,8.117837,0.0,0.0,0.0,0.0
2022-06-18 10:00:00,56.19273105,0.0,0.0,1.8329605,4.887607,0.0,0.0,0.0,-0.0,0.0033,0.0,0.14213928,0.0,0.0,-0.0,4.887607,0.0,0.0,0.0,0.0,62.779688,4.484307,4.484307,0.13361092,0.14213928,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.887607,2.5603794,0.4,0.0,4.484307,4.887607,0.0,0.0,0.0
2022-06-18 11:00:00,56.49356462,0.0,0.0,1.6251878,4.3792947,0.0,0.0,0.0,-0.0,0.0033,0.0,11.79756,0.0,0.0,-0.0,4.379294667,0.0,0.0,0.0,0.0,51.408341,3.9759947,3.9759947,11.089706,11.79756,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.3792947,2.1522162,0.4,0.0,3.9759947,4.3792947,0.0,0.0,0.0
2022-06-18 12:00:00,53.88439885,0.0,0.0,1.1346465,3.1791937,0.0,0.0,0.0,-0.0,0.0033,0.0,31.981337,0.0,0.0,-0.0,3.179193667,0.0,0.0,0.0,0.0,28.135782,2.7758937,2.7758937,30.062457,31.981337,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.1791937,1.7440529,0.4,0.0,2.7758937,3.1791937,0.0,0.0,0.0
2022-06-18 13:00:00,50.4785775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,53.444368,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.24087198,0.0,-0.0,50.237706,53.444368,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,1.7472869,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-18 14:00:00,57.13368097,6.1691852,0.0,3.3689824,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,70.927498,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2421587,8.2421587,66.671849,70.927498,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,7.845458667,0.4,0.0,2.1392869,0.0,0.0,8.2421587,0.0,0.0,0.0,0.0
2022-06-18 15:00:00,63.00365218,10.149033,0.0,4.7424802,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,82.867198,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.602398,11.602398,77.895166,82.867198,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,11.205698,0.4,0.0,2.5312869,0.0,0.0,11.602398,0.0,0.0,0.0,0.0
2022-06-18 16:00:00,46.37525948,32.333088,0.0,5.4414124,0.025119,0.0,0.0,0.0,-0.0,0.0033,0.0,89.547744,0.0,0.0,-0.0,0.025119,0.0,0.0,0.0,0.0,0.0,13.312324,13.312324,84.174879,89.547744,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,12.890505,0.4,0.025119,2.9232869,0.0,0.0,13.312324,0.025119,0.0,0.0,0.0
2022-06-18 17:00:00,45.98192377,34.363411,0.0,3.570645,0.050118,0.073571054,0.0,0.0,-0.0,0.0033,0.079968536,89.325636,0.0,0.0,-0.0,0.050118,0.0,0.0,0.0,0.0,0.0,8.735523,8.735523,83.966098,89.405604,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,8.288705,0.4,0.050118,3.3152869,0.0,0.0,8.735523,0.050118,0.0,0.0,0.0
2022-06-18 18:00:00,52.78383342,24.601415,0.0,0.16730138,0.0126,0.91963817,0.0,0.0,-0.0,0.0033,0.91963817,82.516117,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.0,0.4093,0.4093,77.56515,83.435755,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.4,0.0126,3.7072869,0.0,0.0,0.4093,0.0126,0.0,0.0,0.0
2022-06-18 19:00:00,71.65467577,0.0,0.0,0.0,0.0126,0.0,0.84606712,0.0,-0.0,0.0033,0.0,70.636451,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,5.2690115,0.0,-0.0,66.398264,69.790384,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,3.6977971,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-06-18 20:00:00,79.97833783,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,49.464468,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,33.494338,0.0,-0.0,46.4966,49.464468,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,3.6883073,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-06-18 21:00:00,75.50092148,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,28.427855,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,48.791338,0.0,-0.0,26.722184,28.427855,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,3.6788175,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-06-18 22:00:00,66.76133778,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,7.6755209,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,59.558948,0.0,-0.0,7.2149896,7.6755209,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,3.6693277,0.0093,0.0,0.0,0.0126,0.0,0.0,0.0
2022-06-18 23:00:00,26.07640513,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,26.076405,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,3.6725617,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-19 00:00:00,6.2010966,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,6.2010966,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,3.6757957,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-19 01:00:00,23.29360725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,23.293607,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,3.6790297,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-19 02:00:00,34.48611158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,34.486112,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,3.6822637,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-19 03:00:00,39.35776363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,39.357764,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,3.6854977,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-19 04:00:00,40.62012238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,40.620122,0.0,-0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,3.6887317,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-19 05:00:00,43.42415087,0.0,0.0,1.2300211,3.412526,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,3.412526,0.0,0.0,0.0,0.0,48.066698,3.009226,3.009226,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.412526,3.2805684,0.4,0.0,3.009226,3.412526,0.0,0.0,0.0
2022-06-19 06:00:00,47.13553715,0.0,0.0,1.5365755,4.162506,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.162506,0.0,0.0,0.0,0.0,52.834619,3.759206,3.759206,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.162506,2.8724052,0.4,0.0,3.759206,4.162506,0.0,0.0,0.0
2022-06-19 07:00:00,51.44676613,0.0,0.0,6.1931939,4.0458483,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.045848333,0.0,0.0,0.0,0.0,61.685808,15.151545,15.151545,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,11.50899633,0.0,4.0458483,2.4642419,0.4,0.0,15.151545,4.0458483,0.0,0.0,0.0
2022-06-19 08:00:00,50.73107378,0.0,0.0,5.8492591,4.06251,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.06251,0.0,0.0,0.0,0.0,60.642843,14.310114,14.310114,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,10.650904,0.0,4.06251,2.0560787,0.4,0.0,14.310114,4.06251,0.0,0.0,0.0
2022-06-19 09:00:00,48.69274585,0.0,0.0,3.4231111,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,52.115857,8.3745837,8.3745837,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,8.777883667,0.0,0.0,1.6479154,0.4,0.0,8.3745837,0.0,0.0,0.0,0.0
2022-06-19 10:00:00,49.2477455,0.0,0.0,1.812525,4.837612,0.0,0.0,0.0,-0.0,0.0033,0.0,0.0,0.0,0.0,-0.0,4.837612,0.0,0.0,0.0,0.0,55.897883,4.434312,4.434312,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.837612,1.2397521,0.4,0.0,4.434312,4.837612,0.0,0.0,0.0
2022-06-19 11:00:00,50.30523592,0.0,0.0,1.5604678,4.2209583,0.0,0.0,0.0,-0.0,0.0033,0.0,8.244078,0.0,0.0,-0.0,4.220958333,0.0,0.0,0.0,0.0,48.337229,3.8176583,3.8176583,7.7494333,8.244078,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,4.2209583,0.83158886,0.4,0.0,3.8176583,4.2209583,0.0,0.0,0.0
2022-06-19 12:00:00,49.21023695,0.0,0.0,1.4480154,3.9458453,0.0,0.0,0.0,-0.0,0.0033,0.0,24.163677,0.0,0.0,-0.0,3.945845333,0.0,0.0,0.0,0.0,31.890241,3.5425453,3.5425453,22.713856,24.163677,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,3.9458453,0.42342559,0.4,0.0,3.5425453,3.9458453,0.0,0.0,0.0
2022-06-19 13:00:00,52.7394162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,40.225415,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,14.927526,0.0,-0.0,37.81189,40.225415,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0033,0.0,0.42665959,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-06-19 14:00:00,61.54617772,0.0,0.0,2.4626986,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,54.439342,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,12.835894,6.0249507,6.0249507,51.172982,54.439342,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,6.428250667,0.0,0.0,0.018496327,0.4,0.0,6.0249507,0.0,0.0,0.0,0.0
2022-06-19 15:00:00,69.29781113,0.0,0.0,3.8835212,0.0,0.0,0.0,0.0,-0.0,0.0033,0.0,64.531231,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,12.521975,9.5009693,9.5009693,60.659357,64.531231,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,9.522395667,0.0,0.0,0.0,0.0181264,0.0,9.5009693,0.0,0.0,0.0,0.0
2022-06-19 16:00:00,59.67439843,0.37598216,0.0,4.287168,0.00012,0.84606712,0.0,0.0,-0.0,0.0033,0.91963817,68.444328,0.0,0.0,-0.0,0.00012,0.0,0.0,0.0,0.0,0.0,10.488484,10.488484,64.337669,69.363966,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,10.09166433,0.4,0.00012,0.392,0.0,0.0,10.488484,0.00012,0.0,0.0,0.0
2022-06-19 17:00:00,60.4610627,0.0,0.0,3.5198856,0.00012,0.0,0.77838175,0.0,-0.0,0.0033,0.0,67.72598,0.0,0.0,-0.0,0.00012,0.0,0.0,0.0,0.0,0.31864668,8.611341,8.611341,63.662422,66.947599,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,8.998681,0.0,0.00012,0.0,0.38416,0.0,8.611341,0.00012,0.0,0.0,0.0
2022-06-19 18:00:00,60.16632802,0.0,0.0,0.003801375,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,63.109838,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,0.85948139,0.0093,0.0093,59.323248,63.109838,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,0.0093,0.0126,0.0,0.0,0.0
2022-06-19 19:00:00,68.67068943,0.0,0.0,0.003801375,0.0126,0.0,0.0,0.0,-0.0,0.0033,0.0,53.01795,0.0,0.0,-0.0,0.0126,0.0,0.0,0.0,0.0,18.850218,0.0093,0.0093,49.836873,53.01795,0.0,0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0126,0.0,0.0,0.0,0.0093,0.0126,0.0,0.0,0.0
